scenario,permutation_id,null_effect_units,observed_effect_units,standard_error_units,practical_threshold_units,as_or_more_extreme,simulated_two_sided_p_value,practically_meaningful
Uncertain meaningful effect,1573,1.1109,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1574,-3.2857,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1575,1.9266,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1576,2.0391,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1577,1.456,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1578,0.2874,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1579,-2.2494,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1580,0.7208,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1581,3.5449,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1582,0.6348,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1583,-1.622,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1584,0.9686,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1585,0.3664,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1586,-1.2529,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1587,-2.3503,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1588,1.8817,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1589,0.9912,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1590,0.1386,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1591,-1.421,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1592,0.6487,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1593,-0.3024,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1594,0.7809,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1595,-0.5442,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1596,-3.7841,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1597,0.298,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1598,0.1623,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1599,1.2254,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1600,0.1883,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1601,1.4077,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1602,1.5177,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1603,0.0426,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1604,-1.1458,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1605,1.7002,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1606,1.0219,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1607,-2.221,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1608,2.0173,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1609,0.103,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1610,1.7233,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1611,-0.4634,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1612,0.3021,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1613,-0.0106,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1614,-5.77,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1615,-2.7726,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1616,2.659,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1617,-0.2651,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1618,1.2069,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1619,-1.1288,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1620,0.4859,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1621,-1.2728,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1622,-1.1002,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1623,-1.129,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1624,3.7642,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1625,1.031,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1626,-2.2474,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1627,-1.8159,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1628,-1.6103,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1629,2.0811,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1630,2.8276,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1631,1.1309,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1632,-1.0017,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1633,-2.1963,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1634,1.2999,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1635,-1.1569,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1636,-2.2539,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1637,-0.2479,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1638,-1.2701,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1639,1.6269,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1640,-3.3265,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1641,2.109,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1642,-0.4684,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1643,-0.3585,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1644,5.3108,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1645,-2.9562,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1646,-1.1644,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1647,-1.289,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1648,0.8069,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1649,-0.2588,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1650,2.8012,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1651,-1.4142,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1652,3.8102,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1653,0.1193,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1654,0.5427,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1655,1.3785,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1656,1.192,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1657,-2.2839,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1658,-2.055,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1659,1.025,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1660,-1.252,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1661,-2.1473,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1662,-1.766,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1663,-1.0014,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1664,1.2605,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1665,1.2825,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1666,0.1609,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1667,0.9701,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1668,2.1289,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1669,5.0102,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1670,2.0741,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1671,-1.8309,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1672,1.3734,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1673,-5.6182,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1674,0.049,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1675,0.3159,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1676,-1.9806,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1677,2.5343,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1678,0.7829,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1679,3.7402,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1680,-1.3649,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1681,0.049,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1682,0.5549,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1683,0.7948,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1684,-0.2662,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1685,-2.206,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1686,-0.7809,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1687,0.46,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1688,-0.6794,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1689,-0.9295,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1690,2.2111,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1691,1.1124,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1692,0.712,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1693,-2.5758,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1694,1.2097,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1695,0.9423,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1696,1.1306,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1697,-2.1825,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1698,-1.2449,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1699,-0.0674,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1700,0.5879,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1701,-1.1835,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1702,1.9671,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1703,2.3621,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1704,2.9758,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1705,3.1382,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1706,-1.7832,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1707,0.9802,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1708,1.428,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1709,2.3264,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1710,-0.6485,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1711,4.82,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1712,3.7695,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1713,-3.0437,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1714,1.4617,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1715,0.5465,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1716,-2.9338,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1717,-0.5565,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1718,-2.0189,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1719,0.8288,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1720,2.0668,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1721,-2.1636,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1722,-0.0996,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1723,-4.2263,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1724,2.1477,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1725,1.7499,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1726,0.6193,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1727,-0.3139,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1728,1.4606,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1729,-0.3542,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1730,2.5907,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1731,-1.3665,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1732,-0.3231,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1733,-0.8432,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1734,-1.7988,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1735,-1.7025,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1736,-1.6481,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1737,3.2103,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1738,0.1698,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1739,-0.8479,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1740,0.6726,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1741,2.077,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1742,1.7031,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1743,4.0753,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1744,0.1345,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1745,-1.1973,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1746,0.9304,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1747,-0.5888,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1748,-1.1272,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1749,0.9798,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1750,5.3945,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1751,-3.0914,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1752,-3.194,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1753,0.465,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1754,2.4537,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1755,1.1639,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1756,1.3005,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1757,0.6599,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1758,1.4231,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1759,-1.6127,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1760,2.7475,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1761,-2.6714,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1762,0.5596,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1763,-2.1861,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1764,-0.73,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1765,-0.5937,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1766,-0.1422,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1767,1.063,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1768,2.1589,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1769,0.8893,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1770,0.6844,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1771,-2.4258,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1772,-2.2588,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1773,-2.4133,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1774,-4.4416,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1775,-3.8203,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1776,-2.4181,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1777,-0.1205,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1778,3.407,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1779,0.6828,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1780,1.5502,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1781,0.1002,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1782,1.1453,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1783,2.8444,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1784,-3.9578,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1785,1.2789,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1786,4.1347,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1787,3.0832,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1788,-1.5194,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1789,0.6337,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1790,1.2666,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1791,-1.104,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1792,-1.2188,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1793,-2.095,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1794,2.8641,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1795,-1.0127,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1796,-0.5227,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1797,-1.6073,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1798,1.4529,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1799,-0.5164,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1800,2.1143,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1801,3.0964,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1802,-2.7165,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1803,5.1609,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1804,0.2376,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1805,2.1481,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1806,-2.1226,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1807,0.9934,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1808,-0.2903,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1809,-1.9553,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1810,-1.0195,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1811,-0.3969,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1812,1.4013,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1813,-4.7953,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1814,3.5572,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1815,1.2436,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1816,-2.1413,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1817,-5.9456,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1818,-1.4823,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1819,0.2858,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1820,1.1878,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1821,1.3064,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1822,0.8164,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1823,0.8613,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1824,-0.6808,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1825,0.8075,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1826,-2.4554,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1827,-1.9698,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1828,-1.9069,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1829,-0.471,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1830,-3.724,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1831,-1.336,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1832,0.0924,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1833,0.1455,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1834,1.4415,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1835,0.3115,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1836,-0.9086,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1837,0.1878,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1838,-0.6187,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1839,-1.2752,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1840,-0.1599,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1841,-1.4882,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1842,-3.4938,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1843,1.9171,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1844,0.9575,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1845,0.6906,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1846,0.7168,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1847,-0.1959,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1848,-2.7743,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1849,-1.3445,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1850,-2.1833,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1851,2.3904,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1852,-0.1852,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1853,1.1963,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1854,0.3905,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1855,1.5847,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1856,4.6791,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1857,1.2788,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1858,0.9615,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1859,-1.9312,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1860,0.2326,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1861,-2.357,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1862,1.4071,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1863,-1.7181,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1864,2.15,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1865,2.4375,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1866,-0.5701,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1867,-1.3171,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1868,-3.5997,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1869,2.2787,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1870,2.586,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1871,-0.5032,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1872,-1.4531,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1873,-0.0608,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1874,2.0643,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1875,-1.2566,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1876,-2.1334,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1877,-0.3461,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1878,0.015,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1879,-0.1548,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1880,-0.0087,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1881,-0.6032,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1882,-0.2461,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1883,-0.2265,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1884,-0.9298,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1885,1.8657,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1886,-0.0798,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1887,-1.4433,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1888,0.2613,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1889,2.8323,3.0,2.0,2.0,No,0.121439,Yes
Uncertain meaningful effect,1890,-3.7177,3.0,2.0,2.0,Yes,0.121439,Yes
Uncertain meaningful effect,1891,-1.7125,3.0,2.0,2.0,No,0.121439,Yes
