sample_size,replicate_id,sample_mean_weekly_units,population_mean_weekly_units,population_sd_weekly_units,theoretical_se_units,sampling_method
30,855,1217.523,1041.901,612.589,111.843,Independent sampling with replacement
30,856,1130.783,1041.901,612.589,111.843,Independent sampling with replacement
30,857,1016.223,1041.901,612.589,111.843,Independent sampling with replacement
30,858,1159.573,1041.901,612.589,111.843,Independent sampling with replacement
30,859,884.617,1041.901,612.589,111.843,Independent sampling with replacement
30,860,1131.66,1041.901,612.589,111.843,Independent sampling with replacement
30,861,1013.64,1041.901,612.589,111.843,Independent sampling with replacement
30,862,1161.36,1041.901,612.589,111.843,Independent sampling with replacement
30,863,910.27,1041.901,612.589,111.843,Independent sampling with replacement
30,864,1054.447,1041.901,612.589,111.843,Independent sampling with replacement
30,865,1053.827,1041.901,612.589,111.843,Independent sampling with replacement
30,866,1016.727,1041.901,612.589,111.843,Independent sampling with replacement
30,867,1033.347,1041.901,612.589,111.843,Independent sampling with replacement
30,868,989.767,1041.901,612.589,111.843,Independent sampling with replacement
30,869,1197.97,1041.901,612.589,111.843,Independent sampling with replacement
30,870,960.37,1041.901,612.589,111.843,Independent sampling with replacement
30,871,1036.153,1041.901,612.589,111.843,Independent sampling with replacement
30,872,1062.667,1041.901,612.589,111.843,Independent sampling with replacement
30,873,823.237,1041.901,612.589,111.843,Independent sampling with replacement
30,874,1056.47,1041.901,612.589,111.843,Independent sampling with replacement
30,875,1153.637,1041.901,612.589,111.843,Independent sampling with replacement
30,876,1115.553,1041.901,612.589,111.843,Independent sampling with replacement
30,877,1046.74,1041.901,612.589,111.843,Independent sampling with replacement
30,878,1085.167,1041.901,612.589,111.843,Independent sampling with replacement
30,879,1152.077,1041.901,612.589,111.843,Independent sampling with replacement
30,880,867.507,1041.901,612.589,111.843,Independent sampling with replacement
30,881,999.883,1041.901,612.589,111.843,Independent sampling with replacement
30,882,980.603,1041.901,612.589,111.843,Independent sampling with replacement
30,883,1011.067,1041.901,612.589,111.843,Independent sampling with replacement
30,884,1124.577,1041.901,612.589,111.843,Independent sampling with replacement
30,885,1319.073,1041.901,612.589,111.843,Independent sampling with replacement
30,886,1201.513,1041.901,612.589,111.843,Independent sampling with replacement
30,887,1152.353,1041.901,612.589,111.843,Independent sampling with replacement
30,888,1089.073,1041.901,612.589,111.843,Independent sampling with replacement
30,889,1056.12,1041.901,612.589,111.843,Independent sampling with replacement
30,890,1063.253,1041.901,612.589,111.843,Independent sampling with replacement
30,891,1137.48,1041.901,612.589,111.843,Independent sampling with replacement
30,892,1039.577,1041.901,612.589,111.843,Independent sampling with replacement
30,893,897.593,1041.901,612.589,111.843,Independent sampling with replacement
30,894,1209.977,1041.901,612.589,111.843,Independent sampling with replacement
30,895,958.907,1041.901,612.589,111.843,Independent sampling with replacement
30,896,1118.303,1041.901,612.589,111.843,Independent sampling with replacement
30,897,1097.107,1041.901,612.589,111.843,Independent sampling with replacement
30,898,994.357,1041.901,612.589,111.843,Independent sampling with replacement
30,899,991.227,1041.901,612.589,111.843,Independent sampling with replacement
30,900,1159.84,1041.901,612.589,111.843,Independent sampling with replacement
30,901,1004.807,1041.901,612.589,111.843,Independent sampling with replacement
30,902,980.823,1041.901,612.589,111.843,Independent sampling with replacement
30,903,894.763,1041.901,612.589,111.843,Independent sampling with replacement
30,904,1052.297,1041.901,612.589,111.843,Independent sampling with replacement
30,905,1001.35,1041.901,612.589,111.843,Independent sampling with replacement
30,906,1008.593,1041.901,612.589,111.843,Independent sampling with replacement
30,907,1070.047,1041.901,612.589,111.843,Independent sampling with replacement
30,908,972.823,1041.901,612.589,111.843,Independent sampling with replacement
30,909,1183.437,1041.901,612.589,111.843,Independent sampling with replacement
30,910,1038.79,1041.901,612.589,111.843,Independent sampling with replacement
30,911,849.31,1041.901,612.589,111.843,Independent sampling with replacement
30,912,888.7,1041.901,612.589,111.843,Independent sampling with replacement
30,913,939.567,1041.901,612.589,111.843,Independent sampling with replacement
30,914,1092.453,1041.901,612.589,111.843,Independent sampling with replacement
30,915,1288.607,1041.901,612.589,111.843,Independent sampling with replacement
30,916,927.993,1041.901,612.589,111.843,Independent sampling with replacement
30,917,834.387,1041.901,612.589,111.843,Independent sampling with replacement
30,918,1280.55,1041.901,612.589,111.843,Independent sampling with replacement
30,919,1062.497,1041.901,612.589,111.843,Independent sampling with replacement
30,920,1018.997,1041.901,612.589,111.843,Independent sampling with replacement
30,921,1149.51,1041.901,612.589,111.843,Independent sampling with replacement
30,922,859.52,1041.901,612.589,111.843,Independent sampling with replacement
30,923,803.28,1041.901,612.589,111.843,Independent sampling with replacement
30,924,1097.003,1041.901,612.589,111.843,Independent sampling with replacement
30,925,1057.75,1041.901,612.589,111.843,Independent sampling with replacement
30,926,970.897,1041.901,612.589,111.843,Independent sampling with replacement
30,927,1081.607,1041.901,612.589,111.843,Independent sampling with replacement
30,928,995.09,1041.901,612.589,111.843,Independent sampling with replacement
30,929,865.9,1041.901,612.589,111.843,Independent sampling with replacement
30,930,1187.337,1041.901,612.589,111.843,Independent sampling with replacement
30,931,1219.303,1041.901,612.589,111.843,Independent sampling with replacement
30,932,961.443,1041.901,612.589,111.843,Independent sampling with replacement
30,933,1021.947,1041.901,612.589,111.843,Independent sampling with replacement
30,934,1232.937,1041.901,612.589,111.843,Independent sampling with replacement
30,935,1214.453,1041.901,612.589,111.843,Independent sampling with replacement
30,936,1040.55,1041.901,612.589,111.843,Independent sampling with replacement
30,937,1009.637,1041.901,612.589,111.843,Independent sampling with replacement
30,938,1105.26,1041.901,612.589,111.843,Independent sampling with replacement
30,939,1053.657,1041.901,612.589,111.843,Independent sampling with replacement
30,940,881.42,1041.901,612.589,111.843,Independent sampling with replacement
30,941,989.187,1041.901,612.589,111.843,Independent sampling with replacement
30,942,1160.287,1041.901,612.589,111.843,Independent sampling with replacement
30,943,1094.88,1041.901,612.589,111.843,Independent sampling with replacement
30,944,1044.107,1041.901,612.589,111.843,Independent sampling with replacement
30,945,867.153,1041.901,612.589,111.843,Independent sampling with replacement
30,946,1160.677,1041.901,612.589,111.843,Independent sampling with replacement
30,947,810.717,1041.901,612.589,111.843,Independent sampling with replacement
30,948,894.14,1041.901,612.589,111.843,Independent sampling with replacement
30,949,1181.32,1041.901,612.589,111.843,Independent sampling with replacement
30,950,997.63,1041.901,612.589,111.843,Independent sampling with replacement
30,951,947.273,1041.901,612.589,111.843,Independent sampling with replacement
30,952,882.77,1041.901,612.589,111.843,Independent sampling with replacement
30,953,906.427,1041.901,612.589,111.843,Independent sampling with replacement
30,954,1195.157,1041.901,612.589,111.843,Independent sampling with replacement
30,955,1126.407,1041.901,612.589,111.843,Independent sampling with replacement
30,956,880.57,1041.901,612.589,111.843,Independent sampling with replacement
30,957,982.907,1041.901,612.589,111.843,Independent sampling with replacement
30,958,1100.35,1041.901,612.589,111.843,Independent sampling with replacement
30,959,940.963,1041.901,612.589,111.843,Independent sampling with replacement
30,960,1291.223,1041.901,612.589,111.843,Independent sampling with replacement
30,961,1180.613,1041.901,612.589,111.843,Independent sampling with replacement
30,962,1082.48,1041.901,612.589,111.843,Independent sampling with replacement
30,963,961.843,1041.901,612.589,111.843,Independent sampling with replacement
30,964,1321.453,1041.901,612.589,111.843,Independent sampling with replacement
30,965,1156.127,1041.901,612.589,111.843,Independent sampling with replacement
30,966,948.693,1041.901,612.589,111.843,Independent sampling with replacement
30,967,940.803,1041.901,612.589,111.843,Independent sampling with replacement
30,968,1281.333,1041.901,612.589,111.843,Independent sampling with replacement
30,969,983.383,1041.901,612.589,111.843,Independent sampling with replacement
30,970,1045.863,1041.901,612.589,111.843,Independent sampling with replacement
30,971,1087.133,1041.901,612.589,111.843,Independent sampling with replacement
30,972,1074.917,1041.901,612.589,111.843,Independent sampling with replacement
30,973,918.227,1041.901,612.589,111.843,Independent sampling with replacement
30,974,1092.183,1041.901,612.589,111.843,Independent sampling with replacement
30,975,959.3,1041.901,612.589,111.843,Independent sampling with replacement
30,976,999.63,1041.901,612.589,111.843,Independent sampling with replacement
30,977,916.63,1041.901,612.589,111.843,Independent sampling with replacement
30,978,1066.477,1041.901,612.589,111.843,Independent sampling with replacement
30,979,1074.86,1041.901,612.589,111.843,Independent sampling with replacement
30,980,949.217,1041.901,612.589,111.843,Independent sampling with replacement
30,981,959.807,1041.901,612.589,111.843,Independent sampling with replacement
30,982,1140.793,1041.901,612.589,111.843,Independent sampling with replacement
30,983,1056.72,1041.901,612.589,111.843,Independent sampling with replacement
30,984,976.447,1041.901,612.589,111.843,Independent sampling with replacement
30,985,1022.327,1041.901,612.589,111.843,Independent sampling with replacement
30,986,948.483,1041.901,612.589,111.843,Independent sampling with replacement
30,987,916.623,1041.901,612.589,111.843,Independent sampling with replacement
30,988,877.503,1041.901,612.589,111.843,Independent sampling with replacement
30,989,1073.763,1041.901,612.589,111.843,Independent sampling with replacement
30,990,1082.607,1041.901,612.589,111.843,Independent sampling with replacement
30,991,1042.1,1041.901,612.589,111.843,Independent sampling with replacement
30,992,1248.943,1041.901,612.589,111.843,Independent sampling with replacement
30,993,925.77,1041.901,612.589,111.843,Independent sampling with replacement
30,994,1028.527,1041.901,612.589,111.843,Independent sampling with replacement
30,995,1208.77,1041.901,612.589,111.843,Independent sampling with replacement
